,1,2,3,4,5,6,7
13:56,0.0047,0.0076,0.0033,0.0055,0.0073,0.0061,0.0087
13:57,0.0041,0.0081,0.0021,0.0052,0.0069,0.0059,0.0068
13:58,0.0047,0.0075,0.0049,0.0079,0.0083,0.0073,0.0057
13:59,0.0039,0.0070,0.0046,0.0086,0.0078,0.0061,0.0062
14:00,0.0035,0.0067,0.0027,0.0051,0.0067,0.0055,0.0068
14:01,0.0029,0.0067,0.0043,0.0043,0.0074,0.0055,0.0082
14:02,0.0036,0.0074,0.0045,0.0042,0.0084,0.0044,0.0078
14:03,0.0044,0.0066,0.0023,0.0044,0.0069,0.0045,0.0070
14:04,0.0053,0.0079,0.0036,0.0042,0.0071,0.0045,0.0076
14:05,0.0058,0.0081,0.0025,0.0056,0.0073,0.0047,0.0072
14:06,0.0067,0.0091,0.0032,0.0044,0.0069,0.0033,0.0093
14:07,0.0068,0.0080,0.0041,0.0040,0.0081,0.0034,0.0098
14:08,0.0066,0.0088,0.0049,0.0045,0.0085,0.0038,0.0090
14:09,0.0066,0.0089,0.0035,0.0042,0.0084,0.0039,0.0088
14:10,0.0078,0.0093,0.0025,0.0047,0.0068,0.0053,0.0091
14:11,0.0066,0.0079,0.0019,0.0044,0.0061,0.0072,0.0091
14:12,0.0075,0.0086,0.0019,0.0045,0.0077,0.0079,0.0089
14:13,0.0080,0.0081,0.0021,0.0053,0.0072,0.0069,0.0078
14:14,0.0102,0.0085,0.0027,0.0055,0.0056,0.0056,0.0096
14:15,0.0088,0.0087,0.0035,0.0065,0.0062,0.0042,0.0087
14:16,0.0084,0.0079,0.0036,0.0062,0.0097,0.0053,0.0103
14:17,0.0089,0.0076,0.0034,0.0058,0.0135,0.0053,0.0101
14:18,0.0073,0.0075,0.0030,0.0044,0.0128,0.0048,0.0096
14:19,0.0072,0.0083,0.0036,0.0056,0.0063,0.0046,0.0067
14:20,0.0066,0.0070,0.0045,0.0075,0.0079,0.0055,0.0057
14:21,0.0066,0.0060,0.0038,0.0075,0.0139,0.0055,0.0053
14:22,0.0071,0.0060,0.0052,0.0058,0.0068,0.0047,0.0070
14:23,0.0085,0.0066,0.0035,0.0050,0.0071,0.0055,0.0080
14:24,0.0090,0.0079,0.0030,0.0039,0.0060,0.0049,0.0078
14:25,0.0086,0.0084,0.0038,0.0044,0.0056,0.0063,0.0085
14:26,0.0096,0.0093,0.0040,0.0048,0.0090,0.0089,0.0087
14:27,0.0098,0.0090,0.0045,0.0055,0.0071,0.0082,0.0085
14:28,0.0115,0.0080,0.0035,0.0054,0.0073,0.0058,0.0081
14:29,0.0115,0.0056,0.0045,0.0049,0.0062,0.0054,0.0077
14:30,0.0097,0.0067,0.0051,0.0031,0.0050,0.0053,0.0077
14:31,0.0090,0.0067,0.0067,0.0037,0.0059,0.0053,0.0066
14:32,0.0067,0.0068,0.0059,0.0042,0.0050,0.0054,0.0079
14:33,0.0057,0.0066,0.0061,0.0046,0.0041,0.0046,0.0097
14:34,0.0058,0.0070,0.0055,0.0037,0.0039,0.0062,0.0116
14:35,0.0071,0.0066,0.0059,0.0045,0.0048,0.0047,0.0119
14:36,0.0082,0.0074,0.0059,0.0046,0.0047,0.0043,0.0125
14:37,0.0084,0.0070,0.0052,0.0036,0.0073,0.0053,0.0116
14:38,0.0075,0.0076,0.0049,0.0039,0.0078,0.0049,0.0112
14:39,0.0085,0.0065,0.0054,0.0047,0.0074,0.0043,0.0097
14:40,0.0086,0.0070,0.0045,0.0041,0.0073,0.0048,0.0102
14:41,0.0065,0.0053,0.0038,0.0036,0.0058,0.0053,0.0093
14:42,0.0060,0.0058,0.0043,0.0028,0.0039,0.0039,0.0093
14:43,0.0066,0.0071,0.0055,0.0027,0.0041,0.0043,0.0099
14:44,0.0055,0.0070,0.0051,0.0041,0.0040,0.0043,0.0097
14:45,0.0056,0.0072,0.0042,0.0048,0.0056,0.0045,0.0087
14:46,0.0062,0.0055,0.0054,0.0038,0.0053,0.0061,0.0101
14:47,0.0058,0.0064,0.0059,0.0034,0.0053,0.0053,0.0082
14:48,0.0065,0.0063,0.0048,0.0037,0.0075,0.0050,0.0073
14:49,0.0067,0.0066,0.0050,0.0038,0.0062,0.0058,0.0079
14:50,0.0087,0.0066,0.0053,0.0035,0.0053,0.0048,0.0078
14:51,0.0086,0.0070,0.0046,0.0029,0.0054,0.0042,0.0081
14:52,0.0072,0.0082,0.0042,0.0029,0.0056,0.0064,0.0090
14:53,0.0059,0.0055,0.0058,0.0024,0.0063,0.0060,0.0105
14:54,0.0076,0.0063,0.0043,0.0031,0.0051,0.0056,0.0095
14:55,0.0084,0.0063,0.0046,0.0055,0.0039,0.0044,0.0067
14:56,0.0070,0.0070,0.0050,0.0052,0.0053,0.0046,0.0087
14:57,0.0062,0.0066,0.0057,0.0053,0.0058,0.0051,0.0076
14:58,0.0080,0.0079,0.0055,0.0056,0.0062,0.0056,0.0075
14:59,0.0081,0.0071,0.0051,0.0059,0.0028,0.0056,0.0074
15:00,0.0065,0.0056,0.0038,0.0065,0.0045,0.0060,0.0070
15:01,0.0068,0.0059,0.0049,0.0074,0.0055,0.0064,0.0089
15:02,0.0064,0.0048,0.0054,0.0080,0.0037,0.0081,0.0090
15:03,0.0088,0.0061,0.0056,0.0056,0.0031,0.0083,0.0082
15:04,0.0080,0.0063,0.0043,0.0050,0.0027,0.0085,0.0073
15:05,0.0090,0.0073,0.0042,0.0056,0.0040,0.0088,0.0066
15:06,0.0088,0.0078,0.0055,0.0051,0.0050,0.0097,0.0057
15:07,0.0082,0.0084,0.0056,0.0063,0.0037,0.0085,0.0078
15:08,0.0102,0.0091,0.0058,0.0078,0.0044,0.0091,0.0088
15:09,0.0098,0.0083,0.0046,0.0070,0.0046,0.0081,0.0076
15:10,0.0093,0.0124,0.0043,0.0074,0.0066,0.0090,0.0072
15:11,0.0081,0.0108,0.0057,0.0073,0.0058,0.0086,0.0070
15:12,0.0068,0.0103,0.0054,0.0069,0.0046,0.0093,0.0077
15:13,0.0069,0.0091,0.0042,0.0064,0.0023,0.0058,0.0093
15:14,0.0068,0.0060,0.0042,0.0062,0.0038,0.0060,0.0102
15:15,0.0085,0.0075,0.0048,0.0080,0.0042,0.0057,0.0097
15:16,0.0072,0.0066,0.0048,0.0066,0.0027,0.0052,0.0093
15:17,0.0067,0.0085,0.0035,0.0071,0.0038,0.0066,0.0113
15:18,0.0062,0.0079,0.0046,0.0061,0.0055,0.0038,0.0107
15:19,0.0065,0.0063,0.0047,0.0073,0.0045,0.0035,0.0082
15:20,0.0083,0.0078,0.0037,0.0066,0.0043,0.0032,0.0080
15:21,0.0073,0.0086,0.0056,0.0073,0.0044,0.0035,0.0070
15:22,0.0080,0.0108,0.0055,0.0071,0.0040,0.0037,0.0051
15:23,0.0071,0.0063,0.0048,0.0065,0.0031,0.0045,0.0045
15:24,0.0074,0.0068,0.0059,0.0060,0.0029,0.0042,0.0046
15:25,0.0092,0.0070,0.0048,0.0061,0.0024,0.0063,0.0047
15:26,0.0107,0.0089,0.0045,0.0059,0.0029,0.0058,0.0043
15:27,0.0114,0.0070,0.0046,0.0061,0.0022,0.0052,0.0051
15:28,0.0103,0.0049,0.0053,0.0067,0.0047,0.0069,0.0051
15:29,0.0145,0.0051,0.0058,0.0082,0.0042,0.0090,0.0047
15:30,0.0107,0.0056,0.0072,0.0061,0.0039,0.0070,0.0061
15:31,0.0102,0.0072,0.0061,0.0064,0.0029,0.0047,0.0054
15:32,0.0101,0.0068,0.0052,0.0066,0.0043,0.0049,0.0048
15:33,0.0091,0.0070,0.0045,0.0075,0.0045,0.0051,0.0041
15:34,0.0084,0.0066,0.0056,0.0087,0.0042,0.0054,0.0048
15:35,0.0091,0.0096,0.0065,0.0091,0.0039,0.0059,0.0035
15:36,0.0093,0.0089,0.0058,0.0063,0.0037,0.0049,0.0044
15:37,0.0096,0.0071,0.0081,0.0074,0.0039,0.0039,0.0065
15:38,0.0100,0.0069,0.0084,0.0087,0.0066,0.0045,0.0068
15:39,0.0094,0.0072,0.0084,0.0070,0.0061,0.0043,0.0038
15:40,0.0080,0.0070,0.0085,0.0065,0.0040,0.0049,0.0041
15:41,0.0076,0.0077,0.0074,0.0068,0.0035,0.0055,0.0051
15:42,0.0075,0.0092,0.0065,0.0065,0.0029,0.0052,0.0055
15:43,0.0068,0.0093,0.0066,0.0063,0.0045,0.0048,0.0066
15:44,0.0089,0.0085,0.0061,0.0082,0.0038,0.0043,0.0055
15:45,0.0082,0.0085,0.0055,0.0087,0.0044,0.0033,0.0053
15:46,0.0094,0.0099,0.0055,0.0058,0.0043,0.0044,0.0060
15:47,0.0079,0.0103,0.0076,0.0048,0.0057,0.0039,0.0049
15:48,0.0077,0.0103,0.0075,0.0052,0.0082,0.0041,0.0071
15:49,0.0078,0.0096,0.0074,0.0055,0.0071,0.0050,0.0067
15:50,0.0079,0.0102,0.0055,0.0043,0.0062,0.0036,0.0055
15:51,0.0079,0.0101,0.0075,0.0051,0.0044,0.0039,0.0062
15:52,0.0093,0.0108,0.0055,0.0046,0.0037,0.0027,0.0069
15:53,0.0074,0.0102,0.0069,0.0042,0.0046,0.0050,0.0065
15:54,0.0074,0.0106,0.0065,0.0060,0.0042,0.0047,0.0064
15:55,0.0072,0.0103,0.0065,0.0051,0.0046,0.0047,0.0054
15:56,0.0081,0.0073,0.0058,0.0055,0.0056,0.0042,0.0058
15:57,0.0081,0.0082,0.0046,0.0065,0.0059,0.0062,0.0059
15:58,0.0086,0.0113,0.0047,0.0048,0.0076,0.0067,0.0062
15:59,0.0082,0.0087,0.0041,0.0048,0.0098,0.0052,0.0048
16:00,0.0066,0.0096,0.0029,0.0063,0.0046,0.0054,0.0052
16:01,0.0082,0.0081,0.0032,0.0048,0.0044,0.0060,0.0045
16:02,0.0081,0.0065,0.0031,0.0056,0.0038,0.0057,0.0048
16:03,0.0062,0.0094,0.0038,0.0043,0.0043,0.0050,0.0058
16:04,0.0065,0.0063,0.0045,0.0053,0.0068,0.0044,0.0045
16:05,0.0080,0.0074,0.0050,0.0038,0.0069,0.0036,0.0038
16:06,0.0078,0.0062,0.0068,0.0034,0.0053,0.0028,0.0045
16:07,0.0075,0.0057,0.0066,0.0068,0.0047,0.0026,0.0048
16:08,0.0065,0.0066,0.0083,0.0064,0.0048,0.0024,0.0063
16:09,0.0065,0.0057,0.0070,0.0048,0.0053,0.0023,0.0045
16:10,0.0054,0.0059,0.0053,0.0049,0.0050,0.0024,0.0054
16:11,0.0064,0.0060,0.0063,0.0045,0.0063,0.0023,0.0052
16:12,0.0078,0.0055,0.0057,0.0041,0.0045,0.0023,0.0043
16:13,0.0062,0.0060,0.0061,0.0045,0.0049,0.0015,0.0036
16:14,0.0064,0.0065,0.0069,0.0046,0.0043,0.0017,0.0036
16:15,0.0056,0.0058,0.0058,0.0050,0.0051,0.0025,0.0047
16:16,0.0063,0.0069,0.0064,0.0046,0.0063,0.0030,0.0068
16:17,0.0081,0.0054,0.0050,0.0043,0.0054,0.0028,0.0059
16:18,0.0076,0.0049,0.0061,0.0034,0.0070,0.0025,0.0031
16:19,0.0074,0.0049,0.0052,0.0029,0.0073,0.0027,0.0036
16:20,0.0100,0.0040,0.0071,0.0037,0.0086,0.0023,0.0036
16:21,0.0085,0.0061,0.0069,0.0039,0.0081,0.0028,0.0058
16:22,0.0097,0.0059,0.0064,0.0042,0.0070,0.0034,0.0051
16:23,0.0101,0.0046,0.0066,0.0034,0.0078,0.0018,0.0042
16:24,0.0096,0.0061,0.0062,0.0028,0.0068,0.0037,0.0043
16:25,0.0089,0.0040,0.0067,0.0032,0.0064,0.0041,0.0055
16:26,0.0091,0.0033,0.0060,0.0042,0.0059,0.0028,0.0068
16:27,0.0085,0.0047,0.0054,0.0044,0.0047,0.0030,0.0069
16:28,0.0086,0.0049,0.0051,0.0034,0.0080,0.0026,0.0072
16:29,0.0088,0.0063,0.0059,0.0034,0.0074,0.0021,0.0056
16:30,0.0094,0.0068,0.0048,0.0048,0.0062,0.0038,0.0075
16:31,0.0137,0.0054,0.0055,0.0055,0.0063,0.0038,0.0058
16:32,0.0094,0.0065,0.0047,0.0060,0.0056,0.0033,0.0056
16:33,0.0098,0.0072,0.0047,0.0037,0.0047,0.0027,0.0059
16:34,0.0092,0.0053,0.0062,0.0027,0.0057,0.0034,0.0075
16:35,0.0079,0.0041,0.0046,0.0039,0.0057,0.0043,0.0065
16:36,0.0098,0.0047,0.0047,0.0037,0.0060,0.0044,0.0058
16:37,0.0099,0.0058,0.0054,0.0025,0.0056,0.0040,0.0062
16:38,0.0089,0.0072,0.0066,0.0035,0.0042,0.0041,0.0055
16:39,0.0084,0.0073,0.0068,0.0027,0.0045,0.0065,0.0056
16:40,0.0089,0.0067,0.0060,0.0054,0.0048,0.0060,0.0062
16:41,0.0088,0.0085,0.0061,0.0059,0.0065,0.0055,0.0066
16:42,0.0087,0.0053,0.0046,0.0048,0.0052,0.0055,0.0051
16:43,0.0071,0.0045,0.0032,0.0038,0.0048,0.0044,0.0048
16:44,0.0088,0.0058,0.0031,0.0047,0.0039,0.0059,0.0060
16:45,0.0074,0.0052,0.0052,0.0046,0.0047,0.0053,0.0072
16:46,0.0089,0.0045,0.0054,0.0038,0.0070,0.0052,0.0073
16:47,0.0097,0.0058,0.0052,0.0040,0.0065,0.0059,0.0079
16:48,0.0123,0.0047,0.0043,0.0035,0.0067,0.0067,0.0092
16:49,0.0099,0.0048,0.0043,0.0035,0.0074,0.0063,0.0071
16:50,0.0120,0.0043,0.0047,0.0036,0.0092,0.0086,0.0076
16:51,0.0100,0.0040,0.0045,0.0061,0.0072,0.0083,0.0088
16:52,0.0085,0.0038,0.0043,0.0046,0.0071,0.0072,0.0086
16:53,0.0073,0.0052,0.0055,0.0044,0.0058,0.0066,0.0061
16:54,0.0081,0.0058,0.0044,0.0042,0.0063,0.0054,0.0056
16:55,0.0091,0.0049,0.0043,0.0027,0.0049,0.0048,0.0059
16:56,0.0073,0.0051,0.0042,0.0023,0.0050,0.0056,0.0062
16:57,0.0089,0.0053,0.0048,0.0029,0.0045,0.0049,0.0057
16:58,0.0086,0.0057,0.0045,0.0022,0.0046,0.0045,0.0055
16:59,0.0074,0.0073,0.0038,0.0031,0.0046,0.0052,0.0063
17:00,0.0067,0.0055,0.0034,0.0046,0.0045,0.0050,0.0059
17:01,0.0076,0.0053,0.0039,0.0043,0.0050,0.0045,0.0067
17:02,0.0084,0.0059,0.0035,0.0033,0.0065,0.0046,0.0047
17:03,0.0046,0.0061,0.0033,0.0036,0.0059,0.0037,0.0059
17:04,0.0040,0.0060,0.0033,0.0034,0.0061,0.0033,0.0073
17:05,0.0045,0.0066,0.0028,0.0038,0.0058,0.0044,0.0078
17:06,0.0054,0.0079,0.0034,0.0068,0.0057,0.0033,0.0073
17:07,0.0070,0.0081,0.0053,0.0060,0.0060,0.0037,0.0071
17:08,0.0061,0.0067,0.0057,0.0067,0.0074,0.0059,0.0072
17:09,0.0066,0.0062,0.0038,0.0051,0.0059,0.0072,0.0065
17:10,0.0049,0.0050,0.0042,0.0048,0.0077,0.0072,0.0080
17:11,0.0048,0.0051,0.0054,0.0076,0.0066,0.0047,0.0060
17:12,0.0037,0.0058,0.0038,0.0052,0.0061,0.0061,0.0066
17:13,0.0051,0.0065,0.0039,0.0060,0.0067,0.0056,0.0059
17:14,0.0044,0.0043,0.0047,0.0062,0.0071,0.0064,0.0046
17:15,0.0040,0.0050,0.0038,0.0059,0.0052,0.0068,0.0039
17:16,0.0056,0.0050,0.0039,0.0050,0.0048,0.0053,0.0041
17:17,0.0057,0.0044,0.0040,0.0064,0.0043,0.0064,0.0053
17:18,0.0053,0.0052,0.0039,0.0075,0.0036,0.0055,0.0036
17:19,0.0058,0.0093,0.0036,0.0073,0.0046,0.0048,0.0042
17:20,0.0067,0.0060,0.0030,0.0063,0.0041,0.0074,0.0046
17:21,0.0044,0.0068,0.0040,0.0053,0.0055,0.0053,0.0036
17:22,0.0060,0.0053,0.0042,0.0064,0.0056,0.0042,0.0055
17:23,0.0067,0.0054,0.0030,0.0086,0.0072,0.0039,0.0059
17:24,0.0084,0.0059,0.0031,0.0077,0.0072,0.0053,0.0048
17:25,0.0080,0.0058,0.0034,0.0075,0.0076,0.0063,0.0058
17:26,0.0057,0.0099,0.0044,0.0068,0.0071,0.0063,0.0043
17:27,0.0059,0.0113,0.0050,0.0067,0.0059,0.0037,0.0030
17:28,0.0077,0.0092,0.0050,0.0080,0.0062,0.0037,0.0062
17:29,0.0063,0.0094,0.0050,0.0062,0.0060,0.0042,0.0087
17:30,0.0066,0.0090,0.0055,0.0063,0.0058,0.0044,0.0081
17:31,0.0062,0.0058,0.0043,0.0075,0.0072,0.0050,0.0075
17:32,0.0069,0.0072,0.0040,0.0058,0.0068,0.0049,0.0065
17:33,0.0043,0.0117,0.0026,0.0049,0.0059,0.0043,0.0058
17:34,0.0039,0.0099,0.0030,0.0053,0.0057,0.0053,0.0037
17:35,0.0041,0.0069,0.0061,0.0053,0.0112,0.0050,0.0048
17:36,0.0065,0.0078,0.0063,0.0053,0.0057,0.0053,0.0043
17:37,0.0061,0.0093,0.0061,0.0060,0.0041,0.0056,0.0053
17:38,0.0064,0.0081,0.0066,0.0063,0.0033,0.0071,0.0062
17:39,0.0060,0.0094,0.0044,0.0056,0.0028,0.0079,0.0052
17:40,0.0064,0.0078,0.0048,0.0051,0.0042,0.0065,0.0035
17:41,0.0073,0.0078,0.0054,0.0030,0.0034,0.0053,0.0042
17:42,0.0055,0.0069,0.0052,0.0045,0.0062,0.0037,0.0055
17:43,0.0043,0.0072,0.0055,0.0055,0.0059,0.0036,0.0060
17:44,0.0050,0.0077,0.0063,0.0063,0.0064,0.0043,0.0048
17:45,0.0046,0.0068,0.0057,0.0056,0.0061,0.0035,0.0059
17:46,0.0070,0.0077,0.0048,0.0064,0.0089,0.0048,0.0099
17:47,0.0066,0.0094,0.0043,0.0062,0.0072,0.0035,0.0075
17:48,0.0058,0.0095,0.0055,0.0061,0.0053,0.0040,0.0075
17:49,0.0059,0.0102,0.0066,0.0056,0.0046,0.0037,0.0071
17:50,0.0061,0.0103,0.0061,0.0058,0.0053,0.0051,0.0059
17:51,0.0072,0.0092,0.0063,0.0076,0.0053,0.0048,0.0055
17:52,0.0061,0.0087,0.0053,0.0043,0.0054,0.0038,0.0055
17:53,0.0050,0.0088,0.0057,0.0041,0.0047,0.0048,0.0054
17:54,0.0050,0.0062,0.0052,0.0039,0.0045,0.0063,0.0061
17:55,0.0056,0.0076,0.0051,0.0046,0.0054,0.0073,0.0053
17:56,0.0063,0.0075,0.0049,0.0048,0.0058,0.0091,0.0054
17:57,0.0058,0.0065,0.0047,0.0046,0.0058,0.0097,0.0064
17:58,0.0066,0.0071,0.0052,0.0060,0.0063,0.0087,0.0066
17:59,0.0069,0.0069,0.0054,0.0056,0.0071,0.0076,0.0050
18:00,0.0060,0.0073,0.0054,0.0043,0.0051,0.0063,0.0047
18:01,0.0056,0.0079,0.0056,0.0052,0.0060,0.0088,0.0049
18:02,0.0055,0.0083,0.0059,0.0058,0.0061,0.0082,0.0058
18:03,0.0068,0.0081,0.0043,0.0042,0.0059,0.0071,0.0057
18:04,0.0061,0.0088,0.0053,0.0058,0.0049,0.0059,0.0052
18:05,0.0045,0.0090,0.0045,0.0055,0.0048,0.0065,0.0033
18:06,0.0038,0.0068,0.0033,0.0053,0.0061,0.0082,0.0036
18:07,0.0042,0.0079,0.0024,0.0048,0.0069,0.0068,0.0065
18:08,0.0046,0.0064,0.0034,0.0045,0.0062,0.0051,0.0040
18:09,0.0039,0.0060,0.0028,0.0037,0.0061,0.0042,0.0039
18:10,0.0058,0.0077,0.0029,0.0060,0.0047,0.0032,0.0064
18:11,0.0043,0.0072,0.0024,0.0055,0.0063,0.0029,0.0048
18:12,0.0039,0.0085,0.0029,0.0075,0.0053,0.0040,0.0057
18:13,0.0063,0.0085,0.0030,0.0063,0.0048,0.0047,0.0062
18:14,0.0043,0.0069,0.0038,0.0068,0.0047,0.0056,0.0040
18:15,0.0052,0.0074,0.0061,0.0059,0.0042,0.0044,0.0042
18:16,0.0054,0.0072,0.0063,0.0058,0.0043,0.0039,0.0046
18:17,0.0045,0.0073,0.0052,0.0069,0.0061,0.0044,0.0050
18:18,0.0040,0.0070,0.0070,0.0068,0.0056,0.0041,0.0042
18:19,0.0038,0.0090,0.0050,0.0064,0.0053,0.0044,0.0030
18:20,0.0030,0.0084,0.0029,0.0085,0.0068,0.0049,0.0041
18:21,0.0033,0.0067,0.0026,0.0078,0.0078,0.0040,0.0030
18:22,0.0031,0.0067,0.0030,0.0058,0.0080,0.0041,0.0041
18:23,0.0024,0.0062,0.0034,0.0050,0.0070,0.0036,0.0039
18:24,0.0031,0.0067,0.0034,0.0039,0.0070,0.0045,0.0038
18:25,0.0039,0.0055,0.0031,0.0072,0.0065,0.0053,0.0045
18:26,0.0046,0.0047,0.0029,0.0047,0.0063,0.0051,0.0047
18:27,0.0058,0.0068,0.0028,0.0048,0.0055,0.0040,0.0063
18:28,0.0048,0.0060,0.0028,0.0039,0.0051,0.0036,0.0053
18:29,0.0052,0.0057,0.0038,0.0041,0.0063,0.0043,0.0055
18:30,0.0047,0.0053,0.0051,0.0046,0.0085,0.0054,0.0058
18:31,0.0078,0.0039,0.0055,0.0052,0.0083,0.0053,0.0054
18:32,0.0047,0.0037,0.0040,0.0052,0.0084,0.0032,0.0044
18:33,0.0035,0.0032,0.0048,0.0053,0.0105,0.0027,0.0045
18:34,0.0043,0.0038,0.0056,0.0042,0.0096,0.0033,0.0035
18:35,0.0058,0.0040,0.0054,0.0044,0.0083,0.0030,0.0044
18:36,0.0046,0.0036,0.0060,0.0052,0.0070,0.0045,0.0043
18:37,0.0065,0.0056,0.0054,0.0033,0.0067,0.0042,0.0041
18:38,0.0059,0.0052,0.0047,0.0036,0.0045,0.0037,0.0043
18:39,0.0061,0.0069,0.0058,0.0032,0.0057,0.0041,0.0069
18:40,0.0053,0.0046,0.0052,0.0055,0.0051,0.0054,0.0048
18:41,0.0059,0.0035,0.0054,0.0050,0.0040,0.0050,0.0035
18:42,0.0064,0.0037,0.0049,0.0052,0.0064,0.0048,0.0031
18:43,0.0057,0.0046,0.0055,0.0066,0.0053,0.0032,0.0041
18:44,0.0073,0.0034,0.0056,0.0072,0.0064,0.0028,0.0054
18:45,0.0047,0.0041,0.0059,0.0068,0.0052,0.0027,0.0044
18:46,0.0047,0.0042,0.0051,0.0079,0.0047,0.0027,0.0039
18:47,0.0047,0.0041,0.0065,0.0057,0.0057,0.0028,0.0052
18:48,0.0038,0.0038,0.0057,0.0047,0.0048,0.0038,0.0034
18:49,0.0048,0.0058,0.0063,0.0052,0.0058,0.0044,0.0044
18:50,0.0058,0.0053,0.0063,0.0060,0.0046,0.0035,0.0042
18:51,0.0063,0.0058,0.0058,0.0034,0.0030,0.0041,0.0040
18:52,0.0074,0.0055,0.0066,0.0050,0.0028,0.0038,0.0049
18:53,0.0070,0.0064,0.0052,0.0050,0.0027,0.0045,0.0053
18:54,0.0062,0.0068,0.0067,0.0043,0.0020,0.0036,0.0059
18:55,0.0068,0.0073,0.0060,0.0040,0.0020,0.0049,0.0061
18:56,0.0038,0.0068,0.0053,0.0051,0.0029,0.0042,0.0042
18:57,0.0042,0.0061,0.0056,0.0039,0.0022,0.0044,0.0043
18:58,0.0047,0.0066,0.0042,0.0040,0.0030,0.0072,0.0055
18:59,0.0055,0.0061,0.0035,0.0047,0.0030,0.0060,0.0037
19:00,0.0042,0.0067,0.0040,0.0039,0.0032,0.0052,0.0046
19:01,0.0034,0.0074,0.0039,0.0048,0.0038,0.0048,0.0049
19:02,0.0037,0.0076,0.0067,0.0043,0.0031,0.0050,0.0044
19:03,0.0043,0.0068,0.0065,0.0042,0.0039,0.0051,0.0031
19:04,0.0043,0.0068,0.0063,0.0050,0.0040,0.0045,0.0042
19:05,0.0053,0.0062,0.0029,0.0039,0.0042,0.0058,0.0038
19:06,0.0064,0.0075,0.0026,0.0033,0.0030,0.0049,0.0025
19:07,0.0072,0.0072,0.0040,0.0034,0.0042,0.0053,0.0043
19:08,0.0062,0.0063,0.0040,0.0034,0.0057,0.0035,0.0035
19:09,0.0071,0.0058,0.0034,0.0054,0.0045,0.0044,0.0037
19:10,0.0069,0.0061,0.0038,0.0050,0.0054,0.0032,0.0049
19:11,0.0066,0.0053,0.0041,0.0047,0.0048,0.0037,0.0044
19:12,0.0061,0.0052,0.0035,0.0065,0.0043,0.0037,0.0059
19:13,0.0071,0.0048,0.0048,0.0062,0.0042,0.0035,0.0068
19:14,0.0063,0.0040,0.0034,0.0069,0.0049,0.0038,0.0067
19:15,0.0055,0.0052,0.0040,0.0062,0.0045,0.0044,0.0058
19:16,0.0062,0.0035,0.0035,0.0061,0.0048,0.0062,0.0060
19:17,0.0059,0.0035,0.0036,0.0055,0.0064,0.0049,0.0056
19:18,0.0057,0.0044,0.0044,0.0047,0.0037,0.0041,0.0058
19:19,0.0051,0.0046,0.0028,0.0053,0.0037,0.0037,0.0059
19:20,0.0056,0.0048,0.0025,0.0063,0.0046,0.0042,0.0051
19:21,0.0071,0.0044,0.0026,0.0073,0.0040,0.0028,0.0057
19:22,0.0064,0.0041,0.0026,0.0055,0.0040,0.0035,0.0047
19:23,0.0040,0.0050,0.0021,0.0063,0.0038,0.0027,0.0045
19:24,0.0034,0.0044,0.0037,0.0034,0.0061,0.0036,0.0049
19:25,0.0032,0.0056,0.0034,0.0052,0.0065,0.0025,0.0068
19:26,0.0029,0.0042,0.0038,0.0054,0.0056,0.0027,0.0043
19:27,0.0028,0.0049,0.0039,0.0054,0.0040,0.0032,0.0059
19:28,0.0031,0.0058,0.0049,0.0051,0.0041,0.0026,0.0042
19:29,0.0034,0.0045,0.0063,0.0049,0.0044,0.0020,0.0069
19:30,0.0047,0.0046,0.0045,0.0058,0.0047,0.0029,0.0058
19:31,0.0038,0.0056,0.0038,0.0032,0.0051,0.0023,0.0052
19:32,0.0044,0.0046,0.0029,0.0043,0.0041,0.0042,0.0047
19:33,0.0042,0.0032,0.0034,0.0051,0.0039,0.0028,0.0029
19:34,0.0053,0.0032,0.0042,0.0050,0.0030,0.0031,0.0029
19:35,0.0049,0.0030,0.0042,0.0032,0.0036,0.0025,0.0043
19:36,0.0069,0.0038,0.0034,0.0033,0.0033,0.0028,0.0071
19:37,0.0042,0.0044,0.0048,0.0044,0.0053,0.0031,0.0053
19:38,0.0046,0.0022,0.0038,0.0044,0.0044,0.0029,0.0049
19:39,0.0042,0.0029,0.0048,0.0044,0.0047,0.0039,0.0058
19:40,0.0035,0.0038,0.0062,0.0026,0.0074,0.0040,0.0050
19:41,0.0031,0.0035,0.0054,0.0015,0.0065,0.0033,0.0027
19:42,0.0041,0.0031,0.0045,0.0021,0.0075,0.0023,0.0028
19:43,0.0054,0.0042,0.0050,0.0041,0.0055,0.0021,0.0026
19:44,0.0043,0.0030,0.0045,0.0026,0.0046,0.0029,0.0029
19:45,0.0033,0.0033,0.0046,0.0028,0.0053,0.0042,0.0029
19:46,0.0050,0.0049,0.0054,0.0039,0.0055,0.0045,0.0036
19:47,0.0047,0.0044,0.0065,0.0038,0.0062,0.0060,0.0034
19:48,0.0047,0.0050,0.0066,0.0036,0.0078,0.0040,0.0032
19:49,0.0054,0.0056,0.0059,0.0052,0.0051,0.0043,0.0041
19:50,0.0073,0.0050,0.0055,0.0043,0.0032,0.0033,0.0033
19:51,0.0104,0.0056,0.0048,0.0058,0.0048,0.0038,0.0046
19:52,0.0079,0.0066,0.0056,0.0032,0.0048,0.0050,0.0044
19:53,0.0077,0.0058,0.0061,0.0037,0.0034,0.0047,0.0047
